"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","tvtot","tvpol","ppltrst","pplfair","pplhlp","polintr","trstlgl","trstep","trstprl","prtcldes","lrscale","stfeco","stfgov","stfdem","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","aesfdrk","rlgblg","rlgdgr","dscrrce","dscrntn","dscrrlg","dscrlng","ctzcntr","ctzshipc","brncntr","cntbrthc","blgetmg","facntr","fbrncntb","mocntr","mmbrn","acetalv","imtcjob","imbleco","imwbcrm","gvrfgap","dfegcf","dfegcon","dfeghbg","admaimg","gndr","yrbrn","dvrcdeva","maritalb","eisced","edulvlb","pdwrk","crpdwk","wkhtot","uemp5yr","hinctnta","hincfel","edulvlfb","edulvlmb","ipeqopt","impsafe","ipfrule","ipudrst","impfree","ipstrgv","imptrad"
"ESS7e02_3",7,"2.3","23.11.2023",315,"ES",1,1.0606753,2.0491037,2.1734335,2,2,6,5,2,3,2,4,3,66,4,3,3,2,6,3,3,3,6,5,5,2,2,4,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,2,5,3,3,3,2,3,5,1,1,1990,2,6,5,421,1,6,25,1,6,3,313,313,2,2,4,2,2,1,1
"ESS7e02_3",7,"2.3","23.11.2023",317,"ES",1,1.1168365,2.0491037,2.288514,1,1,7,88,6,4,88,88,88,66,88,88,88,88,88,3,8,8,1,88,5,2,1,10,0,0,0,0,1,"66",1,"66",2,1,"66",1,2,2,2,2,88,3,3,1,66,2,2,1929,2,5,1,0,0,2,888,6,88,2,0,0,2,1,1,3,8,1,1
"ESS7e02_3",7,"2.3","23.11.2023",318,"ES",1,1.1168365,2.0491037,2.288514,7,1,88,88,88,4,88,88,88,66,88,8,88,88,8,3,3,3,7,5,5,4,1,8,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,2,8,5,88,8,3,1,66,2,2,1924,2,5,1,0,0,2,55,6,4,2,0,0,1,1,3,2,4,1,1
"ESS7e02_3",7,"2.3","23.11.2023",319,"ES",1,1.1168365,2.0491037,2.288514,7,1,5,5,1,4,88,88,4,1,9,0,0,5,8,1,3,2,9,2,2,2,1,8,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,2,2,2,5,8,3,7,10,3,2,1932,2,3,1,0,0,2,40,6,1,3,0,0,1,1,2,2,2,1,1
"ESS7e02_3",7,"2.3","23.11.2023",321,"ES",1,1.1542102,2.0491037,2.3650966,4,2,10,9,10,4,10,9,10,66,88,3,88,88,5,8,8,4,1,1,2,4,1,88,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,2,88,88,88,8,3,1,66,3,2,1994,2,6,1,113,0,2,666,6,3,2,113,113,2,1,2,2,3,1,2
"ESS7e02_3",7,"2.3","23.11.2023",323,"ES",1,0.97328454,2.0491037,1.994361,4,2,8,7,8,2,8,5,7,88,5,5,7,8,5,3,3,3,77,2,3,2,1,8,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,3,1,2,2,7,3,2,5,3,1,1946,2,6,1,113,0,2,40,2,3,1,0,0,1,3,1,3,3,1,1
"ESS7e02_3",7,"2.3","23.11.2023",324,"ES",1,0.8599459,2.0491037,1.7621183,2,2,8,8,6,1,2,2,5,2,1,0,0,4,5,1,1,1,5,5,7,1,2,0,0,1,0,1,1,"66",1,"66",2,1,"66",1,3,1,2,5,4,1,2,4,8,3,1,1950,2,1,5,421,0,2,37,6,10,1,0,0,1,1,4,2,1,2,3
"ESS7e02_3",7,"2.3","23.11.2023",325,"ES",1,0.9708592,2.0491037,1.9893913,2,1,4,5,6,4,1,1,2,66,5,3,3,0,0,1,2,4,0,0,0,1,1,88,0,0,0,0,1,"66",1,"66",2,1,"66",1,10,1,2,10,10,3,3,7,6,2,2,1968,2,1,5,421,1,6,40,6,2,1,0,0,1,1,2,3,1,2,1
"ESS7e02_3",7,"2.3","23.11.2023",326,"ES",1,0.9708592,2.0491037,1.9893913,0,66,5,5,6,2,3,3,3,17,5,3,1,5,5,2,2,2,5,5,5,2,1,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,2,1,5,5,2,3,6,5,4,2,1964,2,6,5,421,1,6,40,2,3,2,0,0,1,1,6,3,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",327,"ES",1,0.97328454,2.0491037,1.994361,6,2,5,4,4,4,2,88,88,1,5,5,5,5,88,4,4,4,1,2,0,1,1,8,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,1,1,88,7,4,3,1,66,1,1,1941,2,1,1,0,0,2,888,6,4,1,0,0,2,1,2,2,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",328,"ES",1,1.271339,2.0491037,2.6051056,3,1,8,8,2,3,6,5,5,2,3,2,2,6,7,2,2,2,7,7,6,2,1,2,0,0,0,0,1,"66",1,"66",2,1,"66",1,2,1,6,5,3,3,3,7,7,2,2,1976,2,1,7,720,1,6,50,6,9,1,313,113,2,1,2,2,2,2,1
"ESS7e02_3",7,"2.3","23.11.2023",329,"ES",1,1.0606753,2.0491037,2.1734335,1,1,5,4,5,1,1,4,3,15,0,1,0,1,4,1,1,1,7,8,8,1,2,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,1,1,0,7,5,2,2,6,5,1,1,1990,2,6,3,322,0,2,60,1,88,1,322,620,2,2,6,1,3,8,6
"ESS7e02_3",7,"2.3","23.11.2023",330,"ES",1,1.1168365,2.0491037,2.288514,2,1,5,5,7,3,5,5,0,66,77,4,0,5,5,3,3,3,5,5,6,2,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,3,0,0,2,3,1,7,8,4,2,1952,2,5,2,213,1,6,50,2,4,4,113,0,2,2,2,2,2,1,2
"ESS7e02_3",7,"2.3","23.11.2023",333,"ES",1,1.1168365,2.0491037,2.288514,7,4,7,6,7,1,6,4,6,2,3,1,1,4,88,1,1,1,8,8,7,2,1,6,0,0,0,0,1,"66",1,"66",2,1,"66",1,10,2,8,8,5,1,2,5,8,2,2,1957,2,1,2,213,0,2,40,6,5,3,0,0,1,2,4,2,3,3,4
"ESS7e02_3",7,"2.3","23.11.2023",337,"ES",1,1.271339,2.0491037,2.6051056,2,1,4,6,0,2,0,0,0,8,0,0,0,0,88,2,2,2,77,6,88,3,1,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,2,5,8,5,3,3,7,7,1,2,1963,2,1,7,720,1,6,40,6,9,3,421,311,2,3,4,2,1,2,3
"ESS7e02_3",7,"2.3","23.11.2023",342,"ES",1,1.1344391,2.0491037,2.3245835,3,1,7,6,7,4,1,88,0,15,5,0,0,0,2,3,4,4,2,3,4,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,1,0,1,3,8,3,1,66,4,2,1930,2,5,5,421,0,2,40,6,77,2,0,0,2,6,8,1,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",343,"ES",1,1.0247403,2.0491037,2.0997992,2,2,6,7,6,2,0,2,2,8,7,0,0,3,77,7,7,7,77,99,5,1,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,2,5,88,5,2,1,6,6,3,1,1979,2,1,5,421,1,6,20,1,3,4,311,113,2,4,7,1,1,2,5
"ESS7e02_3",7,"2.3","23.11.2023",345,"ES",1,1.1821326,2.0491037,2.4223123,1,1,2,7,5,3,3,2,2,66,88,0,2,3,0,2,3,2,7,3,6,3,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,3,9,0,0,2,1,7,8,4,2,1996,2,99,3,311,0,2,39,1,88,3,421,113,1,1,3,1,1,1,6
"ESS7e02_3",7,"2.3","23.11.2023",347,"ES",1,1.001482,2.0491037,2.0521405,3,1,9,5,7,3,9,8,5,14,5,5,4,9,5,3,2,2,7,5,7,2,1,5,0,0,0,0,2,"MA",2,"MA",2,2,"MA",2,9,3,77,7,5,8,1,7,8,1,1,1982,2,6,2,213,0,2,40,1,7,3,113,113,4,3,2,1,2,1,2
"ESS7e02_3",7,"2.3","23.11.2023",348,"ES",1,1.1168365,2.0491037,2.288514,2,0,3,3,5,4,2,88,5,66,7,0,5,88,8,4,4,3,3,3,5,2,1,3,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,3,5,4,3,8,3,7,4,3,2,1951,2,1,1,113,1,6,40,6,6,2,0,0,3,3,6,3,5,1,4
"ESS7e02_3",7,"2.3","23.11.2023",349,"ES",1,0.9102685,2.0491037,1.8652346,4,1,5,88,7,2,6,88,7,66,88,4,5,8,5,1,1,1,7,8,7,2,1,0,0,0,0,0,2,"MA",2,"MA",9,2,"MA",2,6,3,7,8,5,1,1,7,8,2,1,1976,1,6,1,0,0,2,20,6,1,4,0,0,1,3,4,1,3,2,4
"ESS7e02_3",7,"2.3","23.11.2023",351,"ES",1,0.9102685,2.0491037,1.8652346,6,2,5,5,7,2,0,4,0,16,5,0,0,3,10,3,3,3,2,3,5,2,2,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,12,3,0,5,1,4,2,7,5,4,1,1961,1,4,2,213,0,2,0,1,1,4,8888,8888,1,1,5,1,1,1,4
"ESS7e02_3",7,"2.3","23.11.2023",354,"ES",1,1.1542102,2.0491037,2.3650966,2,0,3,5,5,3,10,5,3,66,5,6,2,5,88,1,1,1,8,8,5,3,1,10,0,0,0,0,2,"PH",2,"PH",2,2,"PH",2,6,3,7,7,6,2,1,6,8,2,2,1996,2,6,2,213,0,2,666,1,88,2,720,720,1,1,5,2,2,2,1
"ESS7e02_3",7,"2.3","23.11.2023",355,"ES",1,1.1344391,2.0491037,2.3245835,4,3,7,7,4,3,1,2,1,18,3,0,0,2,5,2,2,2,4,4,5,2,2,2,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,3,5,3,4,3,3,7,7,2,2,1958,2,5,3,322,0,2,0,1,6,3,113,113,1,3,5,2,1,2,2
"ESS7e02_3",7,"2.3","23.11.2023",356,"ES",1,1.1821326,2.0491037,2.4223123,0,66,6,4,4,4,0,0,0,66,77,0,0,0,2,1,2,2,7,10,5,3,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,3,5,1,1,5,2,7,8,1,2,1983,2,6,5,421,0,2,0,1,7,2,620,213,1,5,6,1,1,5,6
"ESS7e02_3",7,"2.3","23.11.2023",357,"ES",1,1.4455411,2.0491037,2.9620638,2,2,9,8,6,2,4,6,4,15,2,0,3,2,10,1,2,3,7,8,8,1,2,0,0,0,0,0,1,"66",2,"AR",2,2,"AR",2,12,2,7,5,3,2,1,7,10,4,1,1981,2,6,7,720,1,6,999,6,77,1,720,720,1,1,6,1,1,3,6
"ESS7e02_3",7,"2.3","23.11.2023",360,"ES",1,0.99524975,2.0491037,2.03937,5,2,6,4,4,2,5,6,4,16,7,5,6,3,8,7,7,7,4,4,6,3,1,6,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,2,5,2,3,4,2,3,7,3,1,1942,2,1,7,720,0,2,44,6,8,2,0,0,1,6,6,1,4,3,1
"ESS7e02_3",7,"2.3","23.11.2023",363,"ES",1,1.0606753,2.0491037,2.1734335,2,1,6,5,6,2,0,0,0,66,0,0,0,0,5,2,2,2,5,6,5,1,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,2,5,5,5,2,1,7,6,3,1,1995,2,6,3,322,0,2,0,1,2,2,620,520,1,1,3,2,1,3,6
"ESS7e02_3",7,"2.3","23.11.2023",366,"ES",1,1.2241364,2.0491037,2.5083823,4,4,5,7,5,2,4,3,3,66,3,5,3,5,8,2,2,2,7,7,7,2,2,4,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,1,6,6,5,2,3,2,7,3,2,1959,2,1,7,720,1,6,40,2,77,2,213,0,1,3,4,3,3,2,1
"ESS7e02_3",7,"2.3","23.11.2023",367,"ES",1,1.271339,2.0491037,2.6051056,2,1,7,8,6,2,2,5,2,3,5,3,1,5,7,2,2,2,6,8,5,1,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,1,2,5,3,5,1,1,7,10,1,2,1968,2,1,7,720,1,6,27,1,10,1,720,113,1,3,6,1,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",373,"ES",1,1.271339,2.0491037,2.6051056,1,1,5,7,5,1,6,5,4,77,3,3,2,4,7,2,2,3,5,6,5,1,2,4,0,0,0,0,2,"AR",2,"AR",2,2,"AR",2,3,2,5,5,5,2,1,6,7,3,2,1977,2,6,7,800,1,6,38,6,77,2,311,311,1,2,4,1,1,2,2
"ESS7e02_3",7,"2.3","23.11.2023",374,"ES",1,1.2241364,2.0491037,2.5083823,5,3,5,6,5,2,1,3,2,66,4,3,2,3,6,3,3,3,5,7,5,2,2,3,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,5,3,4,3,3,3,5,1,2,1957,2,1,7,720,1,6,40,6,9,2,0,213,1,2,4,2,1,3,2
"ESS7e02_3",7,"2.3","23.11.2023",376,"ES",1,1.271339,2.0491037,2.6051056,2,2,7,7,5,3,6,7,7,66,5,5,4,5,6,2,3,3,5,6,5,3,1,3,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,2,5,4,4,2,2,2,6,2,2,1963,2,1,7,720,1,6,30,6,77,1,222,213,1,1,4,1,2,3,2
"ESS7e02_3",7,"2.3","23.11.2023",377,"ES",1,1.1168365,2.0491037,2.288514,7,3,6,8,6,3,4,6,5,3,5,5,3,5,5,2,3,3,7,7,6,3,1,6,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,2,6,5,4,1,3,1,66,1,2,1926,2,5,1,113,0,2,40,6,6,2,213,113,1,2,3,1,2,3,1
"ESS7e02_3",7,"2.3","23.11.2023",378,"ES",1,0.97328454,2.0491037,1.994361,7,5,5,8,5,3,6,5,3,2,4,2,3,7,7,1,3,2,5,7,5,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,1,3,5,3,2,2,6,7,3,1,1940,2,1,1,113,0,2,70,2,8,1,0,0,1,2,6,2,1,1,2
"ESS7e02_3",7,"2.3","23.11.2023",379,"ES",1,1.1168365,2.0491037,2.288514,7,3,7,5,2,3,5,5,0,3,6,4,3,2,5,2,2,2,7,7,5,2,1,10,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,4,3,4,1,2,5,7,1,2,1947,2,1,1,113,0,2,40,6,77,2,113,0,2,1,4,2,3,2,2
"ESS7e02_3",7,"2.3","23.11.2023",381,"ES",1,1.2438507,2.0491037,2.5487792,6,3,6,8,4,2,4,5,2,8,3,4,0,2,6,2,2,3,5,8,5,2,2,2,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,3,6,4,4,2,2,5,9,1,2,1989,2,6,7,720,0,2,16,1,6,2,421,113,1,1,3,2,1,3,3
"ESS7e02_3",7,"2.3","23.11.2023",382,"ES",1,0.97328454,2.0491037,1.994361,2,1,5,3,4,3,3,0,5,66,77,5,4,3,6,3,3,3,2,0,0,2,1,10,0,0,0,0,1,"66",1,"66",2,1,"66",1,1,2,0,5,5,1,2,5,6,1,1,1950,1,4,2,213,1,6,40,6,88,3,0,113,1,1,4,2,1,1,3
"ESS7e02_3",7,"2.3","23.11.2023",383,"ES",1,1.1168365,2.0491037,2.288514,3,2,5,0,0,4,5,7,7,66,5,0,5,7,9,4,4,4,0,5,0,3,1,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,2,0,0,0,5,2,7,7,1,2,1957,2,1,2,213,1,6,43,2,6,2,113,213,1,1,3,1,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",385,"ES",1,1.1168365,2.0491037,2.288514,7,3,7,7,6,2,2,5,8,1,7,3,7,6,5,3,3,4,5,4,3,2,1,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,2,3,3,5,3,2,2,2,5,2,2,1947,2,1,1,113,0,2,42,6,9,2,113,113,1,1,3,3,1,1,2
"ESS7e02_3",7,"2.3","23.11.2023",386,"ES",1,1.4984535,2.0491037,3.0704865,4,2,6,6,5,2,5,7,5,66,6,6,4,4,7,1,1,1,77,5,5,2,1,4,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,2,6,7,5,3,3,4,6,3,1,1966,2,1,6,620,1,6,55,6,10,2,720,213,2,2,3,2,1,2,4
"ESS7e02_3",7,"2.3","23.11.2023",387,"ES",1,1.1168365,2.0491037,2.288514,7,6,7,7,6,3,6,7,6,66,3,3,1,3,5,1,1,2,6,6,5,2,1,6,0,0,0,0,1,"66",1,"66",2,1,"66",1,10,2,5,5,5,3,3,2,8,2,2,1955,2,1,2,213,0,2,60,1,4,3,421,0,1,1,4,2,2,1,2
"ESS7e02_3",7,"2.3","23.11.2023",389,"ES",1,1.271339,2.0491037,2.6051056,5,3,8,4,4,2,3,4,2,66,2,2,1,2,8,2,2,2,8,9,7,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,7,2,7,4,4,2,2,2,7,3,2,1978,2,1,7,720,1,6,45,6,9,1,222,222,1,1,2,1,2,1,4
"ESS7e02_3",7,"2.3","23.11.2023",394,"ES",1,1.1168365,2.0491037,2.288514,3,2,7,3,5,4,1,4,0,3,5,0,0,0,9,4,4,4,3,7,7,4,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,2,2,3,1,3,1,3,6,5,2,2,1939,2,1,2,222,0,2,888,6,77,1,0,0,2,2,5,1,1,1,3
"ESS7e02_3",7,"2.3","23.11.2023",395,"ES",1,1.4455411,2.0491037,2.9620638,2,1,5,8,2,2,8,1,0,15,5,2,0,0,10,1,1,1,8,10,10,1,2,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,3,88,77,77,1,1,7,10,1,1,1983,2,6,7,720,1,6,24,6,8,2,720,720,1,2,6,1,1,8,5
"ESS7e02_3",7,"2.3","23.11.2023",396,"ES",1,1.271339,2.0491037,2.6051056,0,66,2,6,2,4,0,5,0,66,10,0,0,0,4,2,8,8,88,5,2,2,1,10,0,0,1,0,1,"66",1,"66",2,1,"66",1,2,2,6,77,2,5,1,7,5,2,2,1973,2,1,7,720,1,6,60,6,5,3,720,720,4,5,1,1,4,1,1
"ESS7e02_3",7,"2.3","23.11.2023",398,"ES",1,1.2241364,2.0491037,2.5083823,5,4,3,5,5,1,5,4,5,88,5,4,4,4,1,2,3,3,5,5,5,2,1,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,4,5,3,2,2,2,5,1,2,1952,2,1,7,720,1,6,35,6,77,2,113,0,1,2,6,1,1,1,4
"ESS7e02_3",7,"2.3","23.11.2023",399,"ES",1,1.1344391,2.0491037,2.3245835,4,2,5,8,8,3,5,6,7,66,5,5,3,7,6,3,3,3,5,5,5,2,2,2,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,2,4,3,8,2,3,7,5,3,2,1955,2,1,3,311,1,6,777,2,77,2,8888,113,2,2,3,2,1,1,4
"ESS7e02_3",7,"2.3","23.11.2023",402,"ES",1,1.0247403,2.0491037,2.0997992,3,3,5,5,3,2,0,1,0,4,3,1,0,0,5,2,1,2,8,3,8,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,2,6,6,5,2,2,6,6,2,1,1975,2,6,3,311,1,6,40,2,4,2,720,620,1,4,6,2,1,2,6
"ESS7e02_3",7,"2.3","23.11.2023",405,"ES",1,1.1168365,2.0491037,2.288514,6,2,3,7,3,2,0,6,7,66,7,2,5,5,3,3,3,3,5,5,4,3,1,6,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,88,4,3,8,3,6,99,1,2,1935,2,5,1,0,0,2,666,6,2,3,0,0,4,1,2,5,1,1,2
"ESS7e02_3",7,"2.3","23.11.2023",406,"ES",1,0.99524975,2.0491037,2.03937,3,3,3,5,2,1,1,3,3,8,4,0,0,0,10,1,1,1,10,10,10,2,1,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,11,2,10,10,5,1,1,7,10,3,1,1953,1,4,7,720,0,2,50,1,77,2,720,113,1,3,6,1,1,5,1
"ESS7e02_3",7,"2.3","23.11.2023",407,"ES",1,1.4984535,2.0491037,3.0704865,3,2,7,7,4,1,2,4,3,8,3,3,1,3,7,1,1,1,10,10,7,2,2,2,0,1,0,1,1,"66",1,"66",2,1,"66",1,4,3,5,5,5,1,1,7,7,4,1,1979,2,6,7,720,1,6,40,1,9,1,113,213,1,4,5,1,1,3,5
"ESS7e02_3",7,"2.3","23.11.2023",411,"ES",1,1.2438507,2.0491037,2.5487792,2,1,4,6,8,3,2,3,1,18,3,0,0,4,4,2,2,2,5,5,5,2,2,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,3,5,5,5,2,3,7,9,3,2,1983,2,6,7,720,1,6,29,6,77,2,620,720,2,3,5,3,2,4,3
"ESS7e02_3",7,"2.3","23.11.2023",412,"ES",1,1.4984535,2.0491037,3.0704865,2,2,7,7,4,1,5,5,3,66,3,3,3,4,5,1,1,1,8,10,10,1,1,5,0,0,0,0,2,"CL",2,"CL",2,2,"CL",2,11,3,5,7,5,1,2,7,10,3,1,1979,2,1,7,720,0,9,999,2,5,2,720,720,2,3,3,2,4,5,5
"ESS7e02_3",7,"2.3","23.11.2023",415,"ES",1,0.9102685,2.0491037,1.8652346,7,2,7,9,7,4,3,0,2,66,88,3,5,7,7,2,2,2,9,9,9,1,1,2,0,0,0,0,2,"CO",2,"CO",2,2,"CO",2,9,2,8,5,5,1,1,6,9,1,1,1961,2,1,2,222,0,2,40,1,6,2,113,113,1,2,2,2,1,1,2
"ESS7e02_3",7,"2.3","23.11.2023",416,"ES",1,1.271339,2.0491037,2.6051056,3,2,8,8,6,2,7,2,1,15,0,2,0,5,8,2,2,2,8,8,8,1,2,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,2,7,7,7,2,3,7,8,3,2,1965,2,6,7,720,1,6,40,2,77,1,0,0,2,2,4,2,1,3,3
"ESS7e02_3",7,"2.3","23.11.2023",417,"ES",1,1.1168365,2.0491037,2.288514,7,3,1,2,5,4,4,0,0,66,88,2,1,3,6,3,4,4,2,88,2,2,1,2,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,1,2,5,2,3,7,5,1,2,1932,2,99,1,113,0,2,666,6,77,3,113,0,1,2,3,3,2,2,4
"ESS7e02_3",7,"2.3","23.11.2023",418,"ES",1,0.8599459,2.0491037,1.7621183,5,3,7,5,1,2,5,5,5,3,88,5,1,5,5,3,3,3,4,5,5,3,1,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,2,3,3,3,2,3,5,5,1,1,1948,2,1,4,313,0,2,888,6,77,2,0,0,1,1,2,1,2,2,4
"ESS7e02_3",7,"2.3","23.11.2023",423,"ES",1,1.4984535,2.0491037,3.0704865,1,1,5,5,6,2,5,1,2,15,3,1,1,2,3,2,2,2,7,9,7,2,2,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,3,5,5,3,2,1,6,8,4,1,1975,2,6,5,520,1,6,45,2,7,3,0,113,1,2,3,1,2,3,5
"ESS7e02_3",7,"2.3","23.11.2023",428,"ES",1,1.1542102,2.0491037,2.3650966,4,2,3,5,0,4,5,0,0,66,7,5,0,0,7,1,2,2,7,6,5,2,2,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,2,2,5,4,4,4,1,6,9,2,2,1984,2,1,1,113,1,6,30,1,5,2,113,113,1,1,2,1,1,6,1
"ESS7e02_3",7,"2.3","23.11.2023",430,"ES",1,1.1168365,2.0491037,2.288514,7,0,0,2,5,4,0,88,88,66,88,0,88,5,88,2,4,2,3,0,2,3,2,0,0,0,0,0,1,"66",1,"66",8,1,"66",1,11,2,0,88,0,5,3,1,66,3,2,1960,2,1,1,0,0,2,22,2,1,4,0,0,2,1,8,2,3,1,1
"ESS7e02_3",7,"2.3","23.11.2023",431,"ES",1,0.9102685,2.0491037,1.8652346,7,2,0,2,0,4,0,0,0,15,77,0,0,0,10,4,4,4,0,0,0,4,2,2,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,3,0,1,0,4,1,7,9,2,1,1964,2,6,1,113,1,6,40,2,3,4,0,0,2,2,3,2,2,6,6
"ESS7e02_3",7,"2.3","23.11.2023",432,"ES",1,1.1821326,2.0491037,2.4223123,7,1,4,2,2,4,0,2,0,66,77,0,0,0,8,3,2,4,5,5,1,1,2,5,0,0,0,0,1,"66",1,"66",2,1,"66",1,3,2,3,2,4,3,1,3,8,3,2,1981,2,6,5,421,1,6,26,1,2,4,0,113,3,1,2,1,1,6,6
"ESS7e02_3",7,"2.3","23.11.2023",433,"ES",1,1.1168365,2.0491037,2.288514,6,1,2,8,7,3,1,6,5,2,3,0,0,1,7,3,3,3,4,2,1,2,1,7,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,3,1,1,0,1,1,7,6,4,2,1957,1,4,2,213,0,2,40,6,4,3,0,0,1,1,1,1,1,1,2
"ESS7e02_3",7,"2.3","23.11.2023",434,"ES",1,0.9102685,2.0491037,1.8652346,2,1,7,5,10,4,8,0,0,2,5,0,0,0,10,3,4,4,0,1,2,2,2,0,0,0,0,0,1,"66",1,"66",2,1,"66",1,9,2,5,2,2,2,2,7,7,1,1,1976,2,1,2,213,1,6,60,6,4,4,0,8888,2,2,5,3,1,2,2
"ESS7e02_3",7,"2.3","23.11.2023",435,"ES",1,1.1821326,2.0491037,2.4223123,6,0,8,9,5,4,5,2,1,2,8,8,2,4,9,2,2,3,8,8,7,1,2,2,0,0,0,0,1,"66",2,"CO",2,2,"CO",2,12,2,8,8,7,1,2,7,7,4,2,1988,2,6,3,311,1,6,35,6,3,1,0,0,1,1,1,1,1,1,1
"ESS7e02_3",7,"2.3","23.11.2023",436,"ES",1,1.4455411,2.0491037,2.9620638,3,2,6,7,2,1,2,7,5,8,1,3,1,7,8,1,1,1,6,9,8,2,2,3,0,0,0,0,1,"66",1,"66",2,1,"66",1,6,2,7,5,7,2,1,7,8,2,1,1984,2,6,5,520,1,6,40,6,10,1,213,0,1,3,6,1,1,2,2
"ESS7e02_3",7,"2.3","23.11.2023",437,"ES",1,1.2241364,2.0491037,2.5083823,3,2,9,9,7,1,10,10,10,1,8,6,10,10,9,3,3,2,7,9,5,1,1,6,0,0,0,0,1,"66",1,"66",2,1,"66",1,5,2,5,8,8,2,1,7,8,1,2,1952,2,1,7,720,0,2,40,6,10,1,620,0,1,1,4,2,1,3,1
"ESS7e02_3",7,"2.3","23.11.2023",440,"ES",1,1.1168365,2.0491037,2.288514,4,2,6,5,4,2,10,5,3,3,6,2,6,6,4,3,3,4,7,6,3,3,1,10,0,0,0,0,1,"66",1,"66",2,1,"66",1,12,2,4,2,1,2,1,7,5,4,2,1955,2,1,2,213,0,2,666,2,77,1,113,113,2,2,5,2,2,2,3
"ESS7e02_3",7,"2.3","23.11.2023",441,"ES",1,0.97328454,2.0491037,1.994361,5,3,7,7,6,2,5,2,4,15,3,5,2,4,8,1,1,1,7,8,7,2,2,1,0,0,0,0,1,"66",1,"66",2,1,"66",1,4,2,6,5,5,1,2,6,7,4,1,1958,2,1,2,213,1,6,39,2,7,1,113,0,2,2,5,3,3,3,4
"ESS7e02_3",7,"2.3","23.11.2023",442,"ES",1,0.9102685,2.0491037,1.8652346,1,1,2,1,1,2,88,5,88,2,5,3,2,3,6,3,2,3,5,5,6,2,1,6,0,0,0,0,2,"PK",2,"PK",1,2,"PK",2,1,3,8,7,5,1,2,7,8,1,1,1977,2,1,2,213,1,6,60,1,1,4,213,113,2,2,2,2,2,1,2
"ESS7e02_3",7,"2.3","23.11.2023",443,"ES",1,1.0247403,2.0491037,2.0997992,5,99,6,6,4,2,4,3,7,15,3,4,0,7,9,1,1,1,1,9,6,2,1,4,0,0,0,0,1,"66",1,"66",2,1,"66",1,8,2,5,6,5,1,2,7,9,4,1,1967,2,1,4,313,1,6,40,6,77,1,113,113,1,2,2,2,3,2,2
